CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","DELTA 1 DEB","1973-086FX","EARTH","TEME","UTC","SGP4","2020-10-02T11:59:46.683168","12.41226285","0.00679500","101.4850","278.2974","12.4834","140.2968","0","U","9570","999","11934","0.00004237400000","-0.00000036","0.0000000000000","7879.546","116.014","1554.952","1447.869","DEBRIS","SMALL","US","1973-11-06","AFWTR","","2840178","162604128","0 DELTA 1 DEB","1  9570U 73086FX  20276.49984587 -.00000036 +00000-0 +42374-4 0  9990","2  9570 101.4850 278.2974 0067950 012.4834 140.2968 12.41226285119341"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","SL-8 DEB","1975-112C","EARTH","TEME","UTC","SGP4","2020-10-02T11:40:14.738016","15.07058571","0.00024330","74.0255","94.1026","155.9496","204.1809","0","U","9572","999","38764","0.00009985700000","0.00001453","0.0000000000000","6923.330","95.550","546.880","543.511","DEBRIS","SMALL","CIS","1975-11-28","PKMTR","","2840178","162604228","0 SL-8 DEB","1  9572U 75112C   20276.48628169 +.00001453 +00000-0 +99857-4 0  9995","2  9572 074.0255 094.1026 0002433 155.9496 204.1809 15.07058571387642"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 871","1976-118A","EARTH","TEME","UTC","SGP4","2020-10-02T08:50:33.946080","12.55733005","0.00306340","74.0339","349.3885","269.0432","159.1450","0","U","9588","999","867","0.00010073000000","0.00000000","0.0000000000000","7818.743","114.674","1464.560","1416.656","PAYLOAD","MEDIUM","CIS","1976-12-07","PKMTR","","2840178","162603082","0 COSMOS 871","1  9588U 76118A   20276.36844845 +.00000000 +00000-0 +10073-3 0  9996","2  9588 074.0339 349.3885 0030634 269.0432 159.1450 12.55733005008677"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 872","1976-118B","EARTH","TEME","UTC","SGP4","2020-10-02T09:35:01.672224","12.58067448","0.00412600","74.0278","255.7668","151.6092","320.4838","0","U","9589","999","1243","-0.00009411200000","-0.00000032","0.0000000000000","7809.068","114.461","1463.153","1398.713","PAYLOAD","MEDIUM","CIS","1976-12-07","PKMTR","","2840178","162602808","0 COSMOS 872","1  9589U 76118B   20276.39932491 -.00000032 +00000-0 -94112-4 0  9999","2  9589 074.0278 255.7668 0041260 151.6092 320.4838 12.58067448012430"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 873","1976-118C","EARTH","TEME","UTC","SGP4","2020-10-02T11:44:44.079648","12.46379002","0.00198210","74.0344","0.1782","129.0695","242.8038","0","U","9590","999","99374","0.00006545800000","-0.00000006","0.0000000000000","7857.814","115.534","1495.254","1464.104","PAYLOAD","MEDIUM","CIS","1976-12-07","PKMTR","","2840178","162602644","0 COSMOS 873","1  9590U 76118C   20276.48939907 -.00000006 +00000-0 +65458-4 0  9991","2  9590 074.0344 000.1782 0019821 129.0695 242.8038 12.46379002993741"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 874","1976-118D","EARTH","TEME","UTC","SGP4","2020-10-02T12:28:23.269728","12.43966762","0.00334190","74.0277","94.9131","249.8999","120.6437","0","U","9591","999","98989","-0.00001554600000","-0.00000018","0.0000000000000","7867.969","115.758","1516.128","1463.540","PAYLOAD","MEDIUM","CIS","1976-12-07","PKMTR","","2840178","162603612","0 COSMOS 874","1  9591U 76118D   20276.51971377 -.00000018 +00000-0 -15546-4 0  9990","2  9591 074.0277 094.9131 0033419 249.8999 120.6437 12.43966762989892"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 875","1976-118E","EARTH","TEME","UTC","SGP4","2020-10-02T10:39:25.439616","12.53478471","0.00177650","74.0289","79.2754","4.5095","59.9693","0","U","9592","999","508","-0.00007130400000","-0.00000027","0.0000000000000","7828.116","114.880","1463.887","1436.074","PAYLOAD","MEDIUM","CIS","1976-12-07","PKMTR","","2840178","162603566","0 COSMOS 875","1  9592U 76118E   20276.44404444 -.00000027 +00000-0 -71304-4 0  9993","2  9592 074.0289 079.2754 0017765 004.5095 059.9693 12.53478471005086"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 876","1976-118F","EARTH","TEME","UTC","SGP4","2020-10-02T13:33:16.361280","12.41292665","0.00473570","74.0318","199.8026","359.4230","173.9026","0","U","9593","999","98563","0.00001136500000","-0.00000014","0.0000000000000","7879.265","116.008","1538.443","1463.816","PAYLOAD","MEDIUM","CIS","1976-12-07","PKMTR","","2840178","162602566","0 COSMOS 876","1  9593U 76118F   20276.56477270 -.00000014 +00000-0 +11365-4 0  9990","2  9593 074.0318 199.8026 0047357 359.4230 173.9026 12.41292665985635"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 877","1976-118G","EARTH","TEME","UTC","SGP4","2020-10-02T10:49:03.840096","12.51300074","0.00056040","74.0310","165.7130","114.2864","58.7966","0","U","9594","999","159","0.00013659000000","0.00000005","0.0000000000000","7837.198","115.080","1463.455","1454.671","PAYLOAD","MEDIUM","CIS","1976-12-07","PKMTR","","2840178","162604870","0 COSMOS 877","1  9594U 76118G   20276.45073889 +.00000005 +00000-0 +13659-3 0  9993","2  9594 074.0310 165.7130 0005604 114.2864 058.7966 12.51300074001597"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 878","1976-118H","EARTH","TEME","UTC","SGP4","2020-10-02T09:30:06.689664","12.48907428","0.00065460","74.0276","260.8904","28.9838","79.8226","0","U","9595","999","99781","-0.00007135000000","-0.00000026","0.0000000000000","7847.205","115.300","1474.206","1463.933","PAYLOAD","MEDIUM","CIS","1976-12-07","PKMTR","","2840178","162603129","0 COSMOS 878","1  9595U 76118H   20276.39591076 -.00000026 +00000-0 -71350-4 0  9998","2  9595 074.0276 260.8904 0006546 028.9838 079.8226 12.48907428997817"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","SL-8 R/B","1976-118J","EARTH","TEME","UTC","SGP4","2020-10-02T08:43:37.439328","12.24140952","0.01367260","74.0128","124.7682","60.6520","112.0243","0","U","9598","999","95811","-0.00055143000000","-0.00000076","0.0000000000000","7952.693","117.633","1683.292","1465.824","ROCKET BODY","LARGE","CIS","1976-12-07","PKMTR","","2840178","162603198","0 SL-8 R/B","1  9598U 76118J   20276.36362777 -.00000076 +00000-0 -55143-3 0  9998","2  9598 074.0128 124.7682 0136726 060.6520 112.0243 12.24140952958116"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 883","1976-122A","EARTH","TEME","UTC","SGP4","2020-10-02T12:10:26.504544","13.76093675","0.00331430","82.9574","9.1693","280.8298","78.9129","0","U","9610","999","19837","0.00001921900000","0.00000034","0.0000000000000","7355.911","104.644","1002.156","953.397","PAYLOAD","LARGE","CIS","1976-12-15","PKMTR","","2840178","162605023","0 COSMOS 883","1  9610U 76122A   20276.50725121 +.00000034 +00000-0 +19219-4 0  9997","2  9610 082.9574 009.1693 0033143 280.8298 078.9129 13.76093675198373"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","SL-8 R/B","1976-122B","EARTH","TEME","UTC","SGP4","2020-10-02T11:16:46.328160","13.77463568","0.00309310","82.9559","338.5197","153.9074","206.3651","0","U","9613","999","20072","0.00001281100000","0.00000028","0.0000000000000","7351.033","104.539","995.636","950.161","ROCKET BODY","LARGE","CIS","1976-12-15","PKMTR","","2840178","162602760","0 SL-8 R/B","1  9613U 76122B   20276.46998065 +.00000028 +00000-0 +12811-4 0  9998","2  9613 082.9559 338.5197 0030931 153.9074 206.3651 13.77463568200724"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","DELTA 1 DEB","1975-004FU","EARTH","TEME","UTC","SGP4","2020-10-02T08:33:31.858272","14.39541493","0.01157230","97.4042","139.0685","328.6698","30.7632","0","U","9619","999","37081","0.00010126000000","0.00000304","0.0000000000000","7138.150","100.031","842.620","677.410","DEBRIS","SMALL","US","1975-01-22","AFWTR","","2840178","162603440","0 DELTA 1 DEB","1  9619U 75004FU  20276.35661873 +.00000304 +00000-0 +10126-3 0  9997","2  9619 097.4042 139.0685 0115723 328.6698 030.7632 14.39541493370819"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 886","1976-126A","EARTH","TEME","UTC","SGP4","2020-10-02T13:55:05.813760","12.56149810","0.10829650","65.8384","23.1465","27.2677","338.1150","0","U","9634","999","1846","-0.00001474300000","-0.00000093","0.0000000000000","7817.013","114.636","2285.434","592.323","PAYLOAD","LARGE","CIS","1976-12-27","TTMTR","","2840178","162603807","0 COSMOS 886","1  9634U 76126A   20276.57992840 -.00000093 +00000-0 -14743-4 0  9992","2  9634 065.8384 023.1465 1082965 027.2677 338.1150 12.56149810018468"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 887","1976-128A","EARTH","TEME","UTC","SGP4","2020-10-02T12:21:18.984384","13.76245120","0.00439910","82.9363","268.4028","312.7431","162.3198","0","U","9637","999","19706","0.00000409840000","0.00000019","0.0000000000000","7355.372","104.632","1009.594","944.880","PAYLOAD","LARGE","CIS","1976-12-28","PKMTR","","2840178","162604003","0 COSMOS 887","1  9637U 76128A   20276.51480306 +.00000019 +00000-0 +40984-5 0  9993","2  9637 082.9363 268.4028 0043991 312.7431 162.3198 13.76245120197069"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","SL-8 R/B","1976-128B","EARTH","TEME","UTC","SGP4","2020-10-02T08:28:35.382720","13.78258281","0.00315880","82.9387","226.3408","165.1361","195.0733","0","U","9638","999","20007","-0.00001130100000","0.00000004","0.0000000000000","7348.207","104.479","993.284","946.861","ROCKET BODY","LARGE","CIS","1976-12-28","PKMTR","","2840178","162604144","0 SL-8 R/B","1  9638U 76128B   20276.35318730 +.00000004 +00000-0 -11301-4 0  9992","2  9638 082.9387 226.3408 0031588 165.1361 195.0733 13.78258281200070"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 886 DEB","1976-126E","EARTH","TEME","UTC","SGP4","2020-10-02T10:42:22.087008","15.08547705","0.01946140","65.7723","342.0972","305.0141","53.2856","0","U","9648","999","21197","0.00023467000000","0.00005524","0.0000000000000","6918.773","95.456","675.287","405.989","DEBRIS","MEDIUM","CIS","1976-12-27","TTMTR","","2840178","162604461","0 COSMOS 886 DEB","1  9648U 76126E   20276.44608897 +.00005524 +00000-0 +23467-3 0  9993","2  9648 065.7723 342.0972 0194614 305.0141 053.2856 15.08547705211976"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 886 DEB","1976-126F","EARTH","TEME","UTC","SGP4","2020-10-02T10:30:04.755456","12.68732461","0.09154760","65.9308","296.1833","99.5097","271.0447","0","U","9649","999","99837","0.00002037100000","-0.00000037","0.0000000000000","7765.244","113.499","2097.999","676.220","DEBRIS","MEDIUM","CIS","1976-12-27","TTMTR","","2840178","162605960","0 COSMOS 886 DEB","1  9649U 76126F   20276.43755504 -.00000037 +00000-0 +20371-4 0  9998","2  9649 065.9308 296.1833 0915476 099.5097 271.0447 12.68732461998375"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 886 DEB","1976-126G","EARTH","TEME","UTC","SGP4","2020-10-02T12:21:15.935328","13.22624494","0.09122570","65.8149","197.0579","258.7912","90.9375","0","U","9650","999","7859","0.00001737700000","-0.00000034","0.0000000000000","7552.848","108.874","1863.727","485.700","DEBRIS","SMALL","CIS","1976-12-27","TTMTR","","2840178","162603887","0 COSMOS 886 DEB","1  9650U 76126G   20276.51476777 -.00000034 +00000-0 +17377-4 0  9990","2  9650 065.8149 197.0579 0912257 258.7912 090.9375 13.22624494078592"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 886 DEB","1976-126H","EARTH","TEME","UTC","SGP4","2020-10-02T10:55:48.475488","13.23410666","0.08392730","65.7964","32.3690","317.6176","36.2861","0","U","9651","999","7542","0.00008955100000","0.00000174","0.0000000000000","7549.857","108.809","1805.361","538.083","DEBRIS","MEDIUM","CIS","1976-12-27","TTMTR","","2840178","162605165","0 COSMOS 886 DEB","1  9651U 76126H   20276.45542217 +.00000174 +00000-0 +89551-4 0  9994","2  9651 065.7964 032.3690 0839273 317.6176 036.2861 13.23410666075422"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T22:26:10","18 SPCS","COSMOS 886 DEB","1976-126J","EARTH","TEME","UTC","SGP4","2020-10-02T11:27:56.250432","12.90621005","0.09124640","65.8326","325.3386","157.0928","207.3655","0","U","9652","999","3974","0.00003589000000","-0.00000009","0.0000000000000","7677.197","111.574","1999.578","598.545","DEBRIS","MEDIUM","CIS","1976-12-27","TTMTR","","2840260","162624527","0 COSMOS 886 DEB","1  9652U 76126J   20276.47773438 -.00000009  00000-0  35890-4 0  9993","2  9652  65.8326 325.3386 0912464 157.0928 207.3655 12.90621005 39749"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 886 DEB","1976-126K","EARTH","TEME","UTC","SGP4","2020-10-02T09:53:40.570368","13.18825974","0.08294990","65.7690","284.6515","19.1621","343.8741","0","U","9653","999","6836","0.00021767000000","0.00000465","0.0000000000000","7567.344","109.188","1816.920","561.499","DEBRIS","SMALL","CIS","1976-12-27","TTMTR","","2840178","162605343","0 COSMOS 886 DEB","1  9653U 76126K   20276.41227512 +.00000465 +00000-0 +21767-3 0  9997","2  9653 065.7690 284.6515 0829499 019.1621 343.8741 13.18825974068361"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 886 DEB","1976-126L","EARTH","TEME","UTC","SGP4","2020-10-02T09:35:15.124704","13.31413034","0.07650730","65.7719","277.0235","327.3368","28.2458","0","U","9654","999","7890","0.00020062000000","0.00000426","0.0000000000000","7519.575","108.155","1716.742","566.137","DEBRIS","MEDIUM","CIS","1976-12-27","TTMTR","","2840178","162604244","0 COSMOS 886 DEB","1  9654U 76126L   20276.39948061 +.00000426 +00000-0 +20062-3 0  9998","2  9654 065.7719 277.0235 0765073 327.3368 028.2458 13.31413034078903"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2020-10-02T16:51:42","18 SPCS","COSMOS 886 DEB","1976-126M","EARTH","TEME","UTC","SGP4","2020-10-02T05:50:14.997696","13.62867968","0.07313520","65.7895","211.7766","19.4946","343.2579","0","U","9655","999","10384","0.00018435000000","0.00000837","0.0000000000000","7403.424","105.659","1566.740","483.838","DEBRIS","SMALL","CIS","1976-12-27","TTMTR","","2840178","162604886","0 COSMOS 886 DEB","1  9655U 76126M   20276.24322914 +.00000837 +00000-0 +18435-3 0  9993","2  9655 065.7895 211.7766 0731352 019.4946 343.2579 13.62867968103846"
